Id,User,Text,Date,Request 
"1308037957694169090","exsvnasl","@wastaedd @IndexAlpha_ Je ne faisais que proposer. Perso moi j'ai déjà vu au moins une dizaine de personnes voir plus après mon annonce rp me dm et me demander si mon perso était plutôt comme si ou comme ça au lit. C'est embarrassant parce que c'est pas le but 1er d'un rp mais que veux-tu","Mon Sep 21 15:38:45 CEST 2020","au moins c'est deja ça"
"1308037501139984385","Dzlao","@TopGirondins Très content si ça se fait. A défaut de gagner des matchs on va au moins pouvoir se plaisir par des gestes de grande classe. C’est déjà ça de pris","Mon Sep 21 15:36:57 CEST 2020","au moins c'est deja ça"
"1308031860115636225","LoveIsAHoax6_7","@ChanteEmmai Vous etes suivit medicalement au moins , ou est-ce que les "autoritées" savent deja que si vous etes malades ca n'aura rien à voir avec ce qui c'est passé ?","Mon Sep 21 15:14:32 CEST 2020","au moins c'est deja ça"
"1308025582551273474","Kitzenash","@SaSparkleSwirl Ouaip c’est ca mfrr malheureusement déjà ils pourront pas la faire dans la 14 donc ça sera au moins la 15...","Mon Sep 21 14:49:35 CEST 2020","au moins c'est deja ça"
"1308020166064824321","Jordi_Velo","@Metal3d @bmathus @BarbaraDelattr2 @EmmanuelSPV @homecinema94 @TF1LeJT @ACCoudray Il y a des rageux partout. Sauf bon abruti en face, avec moi, ça passe pour la tranquillité 😜
N'en demeure pas moins que ce qu'il dit est au mieux déplacé, au pire faux. Et de la provoc' sur une catégorie déjà bien stéréotypée, en pleine audience, c'est nul.","Mon Sep 21 14:28:04 CEST 2020","au moins c'est deja ça"
"1308019227912269824","Mari_imagine","@Rinn3ve Après vu le poids, ils m'ont dit c'est 4 timbres avec enveloppe papier-bulle. Je m'y attendais, mais au moins ça passe en envoi normal plutôt qu'en colis, c'est déjà ça.","Mon Sep 21 14:24:20 CEST 2020","au moins c'est deja ça"
"1308014970710392832","danpitamaci","@beckojrgong Au moins on a Pogba en commun, c'est déjà ça quoi mdr","Mon Sep 21 14:07:25 CEST 2020","au moins c'est deja ça"
"1308012979670179841","Lerick97","@John_English_Of @LrzMql @fatimabenomar_ Ça tombe bien! L'avocat était lui même persuadé que le cas de conflit d'intérêt ne serait jamais accepté et c'est Marvel qui était moins optimiste a ce sujet.
 Regardez au moins ses volgs qui parle de son procès vous aurez déjà bien plus d'infos","Mon Sep 21 13:59:30 CEST 2020","au moins c'est deja ça"
"1308009827675799552","BDXWallCrawler","C'est quand même dingue je trouve tous les "inconnu au bataillon" quand ça parle des red hot mdr, System Of A Down je peux comprendre c'est moins connu, mais la c'est juste de la culture G au même niveau que ACDC ou U2 c'est obligé que t'en as déjà entendu une https://t.co/XwqbsFUZm7","Mon Sep 21 13:46:59 CEST 2020","au moins c'est deja ça"
"1308058433044840450","Tamy01779285","RT @PierreMarcelS: A Piñera, casi lo destituye el Congreso, le echaron abajo al Ministro del Interior, el Intendente se salvo por muy poco,…","Mon Sep 21 17:00:07 CEST 2020","15"
"1308058433040588801","Nicarag41923893","RT @TeamADNIC_: ¡Un Preso Político por Día!

Dennis García, de Managua, capturado el 15/09/2019, condenado a 5 años de prisión por los supu…","Mon Sep 21 17:00:07 CEST 2020","15"
"1308058432784617472","KushwahJhar","#TrueSatguru_SaintRampalJi ,यजुर्वेद अध्याय 15 के श्लोक नंबर 25 के अनुसार पूर्ण संत वह होता है जो वेदों 📚के अनुसार भक्ति बताएं वर्तमान समय में संत रामपाल जी महाराज पूर्ण संत है,,मनुष्य जन्म के मोक्ष के लिए पूर्ण गुरु की पहचान वर्तमान समय में पूर्ण गुरु संत रामपाल जी,, https://t.co/Xwmpxht4AH","Mon Sep 21 17:00:07 CEST 2020","15"
"1308058432637792260","mitu077","RT @rena_yorumi: おはよよよーーー！！！
ちょっとだけ買い物があるので、15:00〜の配信になります！！！
さーさーーーーっと買い物してくるね！","Mon Sep 21 17:00:07 CEST 2020","15"
"1308058432507752448","Sandeep79607568","RT @DChaurasia2312: दिल्ली दंगों में स्पेशल सेल की ओर से चार्जशीट कोर्ट में दायर की गई. 
ताहिर हुसैन समेत 15 आरोपियों के खिलाफ चार्जशीट है।…","Mon Sep 21 17:00:07 CEST 2020","15"
"1308058432059199489","terry_bannon","15:48 Temp. 23.6°C, Hum. 58%, Dewp. 13.8°C, Bar. 1019.3 hpa, Rain Today 0 mm, Wind 270° 2.2 km/h","Mon Sep 21 17:00:07 CEST 2020","15"
"1308058432025423878","bhaskargujji","RT @ManageHyd: 2009 से 2013 की तुलना में 2016-17 के दौरान तिलहनों की खरीद में 15 गुना वृद्धि हुई।
#MSP
#MSPhaiAurRahega","Mon Sep 21 17:00:07 CEST 2020","15"
"1308058432021368838","vdcbv031","RT @ind_peres01: oiii amigos, amanhã tem pronta entrega dessas delícias e qualquer copao tá na promoção até quinta feira por R$15,00. quem…","Mon Sep 21 17:00:07 CEST 2020","15"
"1308058431933132800","CaeiraManage","RT @ManageHyd: In 2019-20, 18 lakh metric tones of oilseeds is estimated to be procured, while in 2014-15, 12 thousand metric tonnes was pr…","Mon Sep 21 17:00:07 CEST 2020","15"
"1308058431916576773","GideonSina","RT @fisayosoyombo: Some said it was a bomb. The NNPC said it was a gas explosion. But we found contrary evidence.

I joined a #BBCAfricaEye…","Mon Sep 21 17:00:07 CEST 2020","15"
"1308058431853670402","Astriddaguirre","Como le explico a la gente que piensa que tengo más de 15 años que tengo recién ayer cumplí 13?","Mon Sep 21 17:00:07 CEST 2020","15"
"1308058431291641858","derwettermannfi","16:55 Temp. 27.4°C, Hum. 49%, Dewp. 15.2°C, Bar. 1012.8 hpa, Rain Today 0 mm, Wind 184° 1.4 km/h  #Fichtenberg","Mon Sep 21 17:00:07 CEST 2020","15"
"1308058431107067904","EvertrendShop","Des infos sur l’abonnement tout-en-un d’Apple fuitent avant la présentation du 15 septembre https://t.co/yW7EeSALdX https://t.co/dOarCNbZ1o","Mon Sep 21 17:00:07 CEST 2020","15"
"1308058430935048198","eronian","Skyrim: Windows 10 Edition, for only a discounted 15 dollars with every Windows 10 Copy https://t.co/WDYyemZBAA","Mon Sep 21 17:00:07 CEST 2020","15"
"1308058430712803329","dandarling","I'm excited to host a special Facebook Live with my friend 
@DerwinLGray on the topic: How To Be a Christian in An Election Season. September 28th at 6:15 PM. Mark your calendars and joins us at my FB page: https://t.co/3qLyS0f734","Mon Sep 21 17:00:07 CEST 2020","15"
"1308058735126798336","hh_07oo","これ友だち追加したらマジで1万もらえた！
https://t.co/XfviLgQ2ba","Mon Sep 21 17:01:19 CEST 2020","hh"
"1308058733105225728","echansunshine","@drunqshot Hh, apalagi emg gapunya satupun","Mon Sep 21 17:01:19 CEST 2020","hh"
"1308058731826098178","SupriyaParth3","RT @HinaKum69007570: @Supriya98384495 @NitishKumar @ndtv @aajtak @ABPNews @pappuyadavjapl @yadavtejashwi @mangalpandeybjp #speakupfor2017_2…","Mon Sep 21 17:01:18 CEST 2020","hh"
"1308058729971986434","HIRO1127_hh","RT @JYPETWICE: Happy Birthday NAYEON

#HappyNAYEONday https://t.co/Yp8LF0Sd8y","Mon Sep 21 17:01:18 CEST 2020","hh"
"1308058728961323010","7078Rodrigo","RT @Cooperativa: Informe ONU constató política de "limpieza social" en Venezuela: Policías tenían luz verde para matar #CooperativaEnCasa h…","Mon Sep 21 17:01:18 CEST 2020","hh"
"1308058725257674757","sachiko_hh","#🐶HappySeungminDay 
#🐶ShiningStarSeungmin 
#🐶마이_유니버스_승민아_생일축하해","Mon Sep 21 17:01:17 CEST 2020","hh"
"1308058722690764801","sachiko_hh","すんちゃんお誕生日おめでとう🎂🤍
歌声聞くと落ち着くしときめくすんちゃん
''すんみんもん''の下りめちゃ好きなんで供給多めによろしくお願いします^^
すんちゃんにとって素敵な1年になりますように❣️
すんちゃんペンの皆さんもおめでとうございます( o̴̶̷̥᷅﹏o̴̶̷̥᷅ ) https://t.co/sPazzLF4ND","Mon Sep 21 17:01:16 CEST 2020","hh"
"1308058720908185607","HIRO1127_hh","RT @JYPETWICE_JAPAN: 9月22日 NAYEON お誕生日おめでとう♡

#HappyNAYEONday","Mon Sep 21 17:01:16 CEST 2020","hh"
"1308058718622355457","SupriyaParth3","RT @Supriya98384495: #speakupfor2017_20GNMfinalyearstudentexambihar @Nitishkumar @ndtv @aajtak @abpnews @pappuyadavjapl @yadavtejashwi @man…","Mon Sep 21 17:01:15 CEST 2020","hh"
"1308058714096631808","bansalneha3","@_coco_cola 🤣🤣🤣🤣🤣🤣samaj skti huu mere saath bhi hota hh koi na","Mon Sep 21 17:01:14 CEST 2020","hh"
"1308058711278211072","tunGdo_hh","ไหนวะ","Mon Sep 21 17:01:13 CEST 2020","hh"
"1308058701996015620","hh_1112_","RT @withlovejunkyu: เคทาวแรงมาก รอบนี้การ์ดคนละ 3 ใบ บ้าไปแล้ว 😱 https://t.co/qQoBITK34N","Mon Sep 21 17:01:11 CEST 2020","hh"
"1308058700750307328","X1_0827_HH_0620","RT @hourlyyohan: ☆ HAPPY YOHAN DAY ☆
#요한 #YOHAN @WEi__Official https://t.co/xeecUKH1Gp","Mon Sep 21 17:01:11 CEST 2020","hh"
"1308058699890556932","SofiaSofa4","RT @eldesconcierto: Alejandra Matus por informe de DD.HH. de la ONU sobre Venezuela: “Esto también ocurrió en el Chile de octubre“ ▶ https:…","Mon Sep 21 17:01:11 CEST 2020","hh"
"1308058697294401544","aranguiz_yasna","RT @hugoguionista: In$ulza es un mafio$o, un vendido, un A$QUEROSO PINOCHETI$TA, un ser deleznable, cornetero del poder. Ante$ se aco$tó co…","Mon Sep 21 17:01:10 CEST 2020","hh"
"1308058823219765248","TimAAmor","@MtnShepherdess It’s like that here for hospitals etc, and it’s definitely like that 45 min north in Lincoln. I was very surprised that they were so lax slowing customers to choose for themselves.","Mon Sep 21 17:01:40 CEST 2020","45"
"1308058821076701186","bella_ak47","[21/9 11:45] : Tá trabalhando hoje ?
[21/9 11:54] charbelly 😇: não kkk
[21/9 11:56] : Borá lanchar mais tarde
[21/9 11:56] charbelly 😇: só aceito se for no bk😩
[21/9 11:57] : Até Paris 6 se vc quiser","Mon Sep 21 17:01:40 CEST 2020","45"
"1308058820401299459","Primetime_Tate","RT @JamesPalmerTV: Lamar Jackson passed the 600 career pass attempts threshold 
Sunday. Jackson became the first player in NFL history with…","Mon Sep 21 17:01:39 CEST 2020","45"
"1308058820229427200","reacochollos","REACONDICIONADO❗♻️

        ✅ DJI Osmo Action Cam - Cámara digital con 11m Pantalla dual Resistente al agua 4K HDR-Video 12MP 145 ° Cámara angular - Negro

        🔥 OFERTA: 226.45€ 🔥

        🔰 https://t.co/LNadJ3EPB0

        #reacochollos #amazon #oferta https://t.co/x7ReCmXk0e","Mon Sep 21 17:01:39 CEST 2020","45"
"1308058820204060672","lilkook_","@loonatheworld HEEJIN?!?!?!?!(!45","Mon Sep 21 17:01:39 CEST 2020","45"
"1308058819272953856","mariabell001129","@45 70BCEE08 :参戦ID
参加者募集！
Lv200 イーウィヤ
https://t.co/5lWu7sdDxt","Mon Sep 21 17:01:39 CEST 2020","45"
"1308058818295795712","mariajosesotom","RT @HCMagallanes: ⛔️📢Hoy nuestra región tiene 248 nuevos casos, la cifra más alta de todas las regiones y superando incluso a la Región Met…","Mon Sep 21 17:01:39 CEST 2020","45"
"1308058815632494595","AlexDeBets3","RT @realbahiscom: 🏴󠁧󠁢󠁥󠁮󠁧󠁿Wolverhampton⚔️Manchester City 

Sarı kart hangi dakika aralığında olur ? 

⏱️0-15
⏱️16-30
⏱️31-45+
⏱️46-60
⏱️61-7…","Mon Sep 21 17:01:38 CEST 2020","45"
"1308058815221260288","JITVITYAno7","RT @BadStudent_: *ประกาศ!* นักเรียนเลวเปลี่ยนบัญชีหนีสลิ่มแล้วค่า

ตอนนี้เรามีทั้งหมด 2 บัญชี โดยบัญชีที่ลงท้ายด้วย 60 จะเป็นบัญชีหลักในการ…","Mon Sep 21 17:01:38 CEST 2020","45"
"1308058812692205568","AndreiRT","RT @folha: Devastado pelo fogo, parque das onças em MT tem orçamento de R$ 45 mil e apenas um funcionário https://t.co/bhB9VERAdZ","Mon Sep 21 17:01:38 CEST 2020","45"
"1308058811828244481","rwils67","@AlfieUTD_17 Did you see how deep he played? That's like expecting Matic to score.... after 45 minutes","Mon Sep 21 17:01:37 CEST 2020","45"
"1308058811085860864","40plantation","RT @goal: Thiago Alcantara breaks the Premier League record for the most passes (75) in 45 minutes on his Liverpool debut 😎 https://t.co/mV…","Mon Sep 21 17:01:37 CEST 2020","45"
"1308058808825065477","inesmlzz","RT @syylllia: Même a 45 ans je vais encore regarder desperate housewives et être choquer de la tournure des épisodes","Mon Sep 21 17:01:37 CEST 2020","45"
"1308058808271339520","sawa_45","@bisuketto0810 え？","Mon Sep 21 17:01:37 CEST 2020","45"
"1308058924344643584","MalcolmMcGonig1","@tiggychadwick Amazing. It didn’t quite look like him until you made a slight change to the head. Then boom! There he was","Mon Sep 21 17:02:04 CEST 2020","boom"
"1308058923790893056","Vgoldluv","RT @FortniteGame: Can you hear the bass boom? We’re ready for #DynaNite

@bts_bighit is coming to Party Royale for the world premiere of th…","Mon Sep 21 17:02:04 CEST 2020","boom"
"1308058921601560576","rxogb1","RT @_Molayii: « Toc Toc Boom Boom on défonce ta porte comme le 36 »","Mon Sep 21 17:02:04 CEST 2020","boom"
"1308058921224077312","oursunshinebts","RT @FortniteGame: Can you hear the bass boom? We’re ready for #DynaNite

@bts_bighit is coming to Party Royale for the world premiere of th…","Mon Sep 21 17:02:04 CEST 2020","boom"
"1308058920510865409","geekyglamorous","@jimohagan Bethesda deal. Was discussing last week how Microsoft really needs to secure some exclusives and BOOM.","Mon Sep 21 17:02:03 CEST 2020","boom"
"1308058919017873408","heretosaveday07","RT @UPMHPM: @POTUS Boom!","Mon Sep 21 17:02:03 CEST 2020","boom"
"1308058918598320128","ncitizen_store","@citizenstores Yuk sini cocok banget buat open bulk karena non profit

PC ds jaemin(1) & Renjun (2),  mark set (Postcard, pc, CC), welkit nct 127 2019, CC Jeno boom jaemin Ridin', PC haechan + SG 20","Mon Sep 21 17:02:03 CEST 2020","boom"
"1308058915121303555","worldwide_andy","RT @FortniteGame: Can you hear the bass boom? We’re ready for #DynaNite

@bts_bighit is coming to Party Royale for the world premiere of th…","Mon Sep 21 17:02:02 CEST 2020","boom"
"1308058913993039872","NamjoonftTae","RT @FortniteGame: Can you hear the bass boom? We’re ready for #DynaNite

@bts_bighit is coming to Party Royale for the world premiere of th…","Mon Sep 21 17:02:02 CEST 2020","boom"
"1308058909924524032","patbtsarmy","RT @FortniteGame: Can you hear the bass boom? We’re ready for #DynaNite

@bts_bighit is coming to Party Royale for the world premiere of th…","Mon Sep 21 17:02:01 CEST 2020","boom"
"1308058909417054210","girlexpensiveNk","RT @FortniteGame: Can you hear the bass boom? We’re ready for #DynaNite

@bts_bighit is coming to Party Royale for the world premiere of th…","Mon Sep 21 17:02:01 CEST 2020","boom"
"1308058909287079941","jieunjunebts","RT @FortniteGame: Can you hear the bass boom? We’re ready for #DynaNite

@bts_bighit is coming to Party Royale for the world premiere of th…","Mon Sep 21 17:02:01 CEST 2020","boom"
"1308058908255301632","cheimaknowles","RT @jnkcity: WTF SO BLACKPINK RECORDED THEIR TITLE TRACK IN THE SAME PLACE NCT DREAM RECORDED BOOM https://t.co/hjdmC6O4pc","Mon Sep 21 17:02:00 CEST 2020","boom"
"1308058907999219713","uhgoodjim","RT @FortniteGame: Can you hear the bass boom? We’re ready for #DynaNite

@bts_bighit is coming to Party Royale for the world premiere of th…","Mon Sep 21 17:02:00 CEST 2020","boom"
"1308058906325905408","MacBetty","RT @catturd2: Annnnnd BOOM! https://t.co/E6eJoYsa9s","Mon Sep 21 17:02:00 CEST 2020","boom"
